 ;Label;Area;Perim.;Major;Minor;Angle;Circ.;Feret;FeretX;FeretY;FeretAngle;MinFeret;AR;Round;Solidity;Group;AR2;Equivalent Diameter;Circ sqrt
151;210902_#5_100_20_1um_i005.tif:0647-0925;541.44;87.578;29.344;23.493;67.803;0.887;32.341;923;653;57.529;23.557;1.249;0.801;0.941;1;0.728394298;26.25610061;0.941857233
152;210902_#6_100_10_1um_i004.tif:0263-2379;615.273;91.848;30.504;25.682;69.958;0.917;32.46;2375;268;43.452;25.425;1.188;0.842;0.939;1;0.783271719;27.98910349;0.957346506
152;210902_#4_100_30_1um_i002.tif:0031-0162;2965.614;203.64;70.65;53.446;70.459;0.899;74.62;162;46;74.578;54.356;1.322;0.756;0.97;1;0.728437416;61.44865352;0.947979957
152;210902_#5_100_20_1um_i005.tif:0564-0760;682.953;102.853;38.87;22.371;73.31;0.811;41.58;758;572;72.646;24.316;1.737;0.576;0.914;1;0.584800385;29.48834968;0.900706666
153;210902_#6_100_10_1um_i004.tif:0284-2162;639.884;94.358;29.626;27.5;46.56;0.903;33.509;2157;287.5;38.991;26.045;1.077;0.928;0.963;1;0.777253872;28.54339876;0.950335232
153;210902_#4_100_30_1um_i002.tif:1002-0177;1802.749;157.878;55.398;41.434;150.026;0.909;59.995;167;998;150.255;43.849;1.337;0.748;0.965;1;0.730877573;47.90961611;0.953346876
153;210902_#5_100_20_1um_i005.tif:0657-0682;1236.698;136.899;42.86;36.738;115.575;0.829;51.136;676;649;129.094;34.727;1.167;0.857;0.966;1;0.679110607;39.68139109;0.910618534
154;210902_#6_100_10_1um_i004.tif:0273-2153;1125.949;121.897;38.888;36.865;131.407;0.952;42.423;2150.5;266;127.875;37.074;1.055;0.948;0.968;1;0.873912736;37.86294748;0.975823504
154;210902_#4_100_30_1um_i002.tif:0601-0809;5992.756;326.783;133.665;57.085;179.799;0.705;140.689;781;604;9.13;57.051;2.342;0.427;0.95;1;0.405511447;87.35109571;0.839766942
154;210902_#5_100_20_1um_i005.tif:0220-0719;4940.639;284.72;119.555;52.617;177.305;0.766;116.265;696;215;168.93;51.913;2.272;0.44;0.965;1;0.446505827;79.31340965;0.875141982
155;210902_#6_100_10_1um_i004.tif:0247-2166;867.534;110.049;36.036;30.652;55.67;0.9;37.964;2160.5;252;38.367;30.647;1.176;0.851;0.986;1;0.807264777;33.23520115;0.94877249
155;210902_#4_100_30_1um_i002.tif:0569-1113;1242.851;130.157;44.92;35.228;67.276;0.922;47.713;1107;578;62.103;34.727;1.275;0.784;0.962;1;0.727830989;39.77998292;0.960167353
155;210902_#5_100_20_1um_i005.tif:0106-0553;455.302;80.703;26.898;21.552;133.615;0.878;29.033;548;103;160.017;23.138;1.248;0.801;0.943;1;0.796955189;24.07713669;0.937270681
156;210902_#6_100_10_1um_i004.tif:0097-1987;990.589;119.143;39.536;31.901;149.077;0.877;43.195;1979.5;93;140.826;32.553;1.239;0.807;0.976;1;0.753628892;35.5141815;0.936446889
156;210902_#4_100_30_1um_i002.tif:0772-1169;1919.651;170.307;64.168;38.09;59.843;0.832;66.048;1162;783;55.713;41.522;1.685;0.594;0.945;1;0.628664002;49.438604;0.911976343
156;210902_#5_100_20_1um_i005.tif:0294-2025;4208.465;247.613;85.327;62.799;56.307;0.863;91.071;2016;311;60.642;66.63;1.359;0.736;0.959;1;0.731626972;73.20098401;0.928738288
157;210902_#6_100_10_1um_i004.tif:0081-1667;1285.92;136.798;50.415;32.476;11.947;0.864;54.174;1656.5;86;15.945;32.246;1.552;0.644;0.957;1;0.595230184;40.46336856;0.929249122
157;210902_#4_100_30_1um_i002.tif:0691-1463;2701.047;208.06;74.336;46.264;173.42;0.784;83.16;1447;690;162.646;47.129;1.607;0.622;0.963;1;0.566726792;58.64366848;0.885487446
157;210902_#5_100_20_1um_i005.tif:0251-1930;2793.338;207.189;78.573;45.265;134.511;0.818;84.482;1920;238;130.236;48.697;1.736;0.576;0.958;1;0.576418645;59.63713946;0.904273872
158;210902_#6_100_10_1um_i004.tif:0513-2238;2178.065;195.569;73.911;37.521;34.515;0.716;74.3;2233.5;526;56.575;41.023;1.97;0.508;0.903;1;0.552126514;52.6611668;0.845941508
158;210902_#4_100_30_1um_i002.tif:0359-1211;3279.403;212.941;68.358;61.082;114.976;0.909;74.331;1198;350;154.29;59.852;1.119;0.894;0.963;1;0.805209132;64.6178426;0.953329512
158;210902_#5_100_20_1um_i005.tif:0345-1532;1439.738;142.001;44.969;40.765;54.205;0.897;51.136;1531;355;67.166;42.153;1.103;0.907;0.961;1;0.824331195;42.81508327;0.947229605
159;210902_#6_100_10_1um_i004.tif:1087-2314;707.564;97.102;32.524;27.7;130.13;0.943;34.482;2308.5;1084;142.306;28.238;1.174;0.852;0.95;1;0.818920016;30.01497069;0.971090311
159;210902_#4_100_30_1um_i002.tif:0373-1225;1095.185;126.396;47.858;29.137;63.616;0.861;50.226;1219;381;57.095;32.246;1.643;0.609;0.952;1;0.642018078;37.3421056;0.928143965
159;210902_#5_100_20_1um_i005.tif:0361-1573;8841.468;349.849;124.102;90.71;32.793;0.908;129.484;1550;378;36.431;91.062;1.368;0.731;0.978;1;0.703268357;106.1004557;0.952766514
160;210902_#6_100_10_1um_i004.tif:1122-1981;1593.556;150.472;54.695;37.096;106.804;0.884;58.449;1979;1111;107.281;39.179;1.474;0.678;0.957;1;0.670310869;45.04418404;0.940443921
160;210902_#4_100_30_1um_i002.tif:0356-1179;1156.713;128.93;46.696;31.54;51.158;0.874;51.136;1171;362;39.094;33.022;1.481;0.675;0.957;1;0.645768148;38.37672124;0.935112274
160;210902_#5_100_20_1um_i005.tif:0102-2287;1169.018;124.897;40.451;36.796;175.494;0.942;44.372;2279;107;26.565;37.207;1.099;0.91;0.938;1;0.838524295;38.58030516;0.970428459
161;210902_#6_100_10_1um_i004.tif:1434-2494;1150.56;127.061;45.726;32.037;115.525;0.896;49.376;2491;1425;115.278;34.693;1.427;0.701;0.971;1;0.702628808;38.2745149;0.946340221
161;210902_#4_100_30_1um_i002.tif:0285-1198;1181.323;131.438;48.276;31.157;24.383;0.859;51.615;1190;292;35.218;32.703;1.549;0.645;0.948;1;0.633594885;38.78282041;0.926975636
161;210902_#5_100_20_1um_i005.tif:1311-0810;2731.811;192.073;63.175;55.057;91.473;0.931;67.704;805;1299;118.443;52.09;1.147;0.872;0.974;1;0.769378471;58.97668856;0.964637047
162;210902_#6_100_10_1um_i004.tif:1609-2300;1119.796;129.43;48.739;29.253;162.48;0.84;50.668;2290.5;1605;158.459;31.885;1.666;0.6;0.973;1;0.62929265;37.75935049;0.916514704
162;210902_#4_100_30_1um_i002.tif:0318-1203;5242.123;277.754;107.596;62.033;130.175;0.854;110.151;1192;301;125.838;63.142;1.734;0.577;0.968;1;0.573231292;81.69748039;0.924055834
162;210902_#5_100_20_1um_i005.tif:0764-0871;2461.091;212.533;91.635;34.196;177.896;0.685;90.154;853;769;7.907;32.246;2.68;0.373;0.977;1;0.357676864;55.97819562;0.82745121
163;210902_#6_100_10_1um_i004.tif:1673-2527;1082.88;120.709;40.985;33.641;130.269;0.934;44.163;2520.5;1668.5;141.843;34.943;1.218;0.821;0.989;1;0.791227951;37.13173357;0.966396718
163;210902_#4_100_30_1um_i002.tif:0384-1180;615.273;93.16;33.512;23.377;83.644;0.891;35.515;1178;391;65.225;24.805;1.434;0.698;0.98;1;0.69843728;27.98910349;0.943863911
163;210902_#5_100_20_1um_i005.tif:1174-0288;646.036;93.303;30.39;27.067;51.984;0.933;32.246;285;1180;67.38;27.285;1.123;0.891;0.963;1;0.846151461;28.68028212;0.965689888
164;210902_#6_100_10_1um_i004.tif:1658-2548;879.84;110.022;38.608;29.016;145.802;0.913;40.493;2541.5;1652.5;130.03;28.448;1.331;0.752;0.96;1;0.70254118;33.47009234;0.955712459
164;210902_#4_100_30_1um_i002.tif:0679-1163;1661.236;158.799;58.893;35.915;8.224;0.828;63.773;1151;681;13.496;37.207;1.64;0.61;0.947;1;0.583428724;45.99077482;0.909856361
164;210902_#5_100_20_1um_i005.tif:1502-2369;1605.862;151.495;52.96;38.608;2.784;0.879;57.694;2359;1507;25.463;38.221;1.372;0.729;0.953;1;0.662477901;45.21777307;0.93769315
165;210902_#6_100_10_1um_i004.tif:1693-1976;2657.978;197.887;70.941;47.705;18.608;0.853;77.621;1961;1699;12.926;48.809;1.487;0.672;0.955;1;0.628811791;58.17424429;0.923556264
165;210902_#4_100_30_1um_i002.tif:0662-1178;1415.127;147.502;49.028;36.751;164.621;0.817;53.026;1168;661;10.784;37.599;1.334;0.75;0.96;1;0.70906725;42.44756362;0.904075565
165;210902_#5_100_20_1um_i005.tif:1086-1671;1101.338;124.265;39.137;35.829;4.569;0.896;43.32;1663;1085;166.759;37.207;1.092;0.915;0.952;1;0.85888735;37.44685693;0.946708813
166;210902_#6_100_10_1um_i004.tif:0911-2508;2479.549;202.123;81.855;38.569;56.594;0.763;82.604;2496.5;921.5;48.652;39.38;2.122;0.471;0.982;1;0.476732362;56.18771965;0.873324299
166;210902_#4_100_30_1um_i002.tif:0712-1179;6368.072;329.526;125.154;64.785;134.927;0.737;135.066;1160;693;134.256;69.952;1.932;0.518;0.945;1;0.517909763;90.04488378;0.858458347
166;210902_#5_100_20_1um_i005.tif:0725-1374;578.356;89.76;28.73;25.632;152.879;0.902;31.08;1368;722;151.39;26.309;1.121;0.892;0.94;1;0.846492921;27.1364281;0.949772763
167;210902_#6_100_10_1um_i004.tif:0885-2529;8872.232;392.822;140.465;80.422;0.063;0.723;144.316;2501;880;155.638;92.397;1.747;0.573;0.962;1;0.64024086;106.2848843;0.850013013
167;210902_#4_100_30_1um_i002.tif:0848-1254;775.244;104.583;36.816;26.811;75.735;0.891;39.996;1250;855;60.255;27.285;1.373;0.728;0.955;1;0.682193219;31.41769116;0.943763209
167;210902_#5_100_20_1um_i005.tif:0595-2117;664.494;96.773;33.429;25.309;146.355;0.892;33.875;2111;592;156.251;26.112;1.321;0.757;0.964;1;0.770833948;29.0871112;0.944270146
168;210902_#6_100_10_1um_i004.tif:0554-2481;455.302;82.349;26.391;21.966;11.588;0.844;28.633;2475.5;551.5;162.35;23.61;1.201;0.832;0.908;1;0.824573045;24.07713669;0.918536421
168;210902_#4_100_30_1um_i002.tif:0560-0857;4706.836;280.396;115.793;51.756;131.051;0.752;119.732;840;542;129.958;55.641;2.237;0.447;0.96;1;0.464712859;77.41401505;0.867356528
168;210902_#5_100_20_1um_i005.tif:0594-2082;2608.756;203.559;80.756;41.131;23.612;0.791;83.612;2066.5;597.5;20.854;41.455;1.963;0.509;0.971;1;0.495802038;57.63307472;0.8894701
169;210902_#6_100_10_1um_i004.tif:0528-2486;590.662;94.269;30.73;24.473;44.059;0.835;33.738;2481.5;534;53.973;27.062;1.256;0.796;0.965;1;0.802122236;27.42360691;0.913914458
170;210902_#6_100_10_1um_i004.tif:0522-2551;1181.323;129.593;46.246;32.524;105.822;0.884;48.369;2547.5;513;112.62;32.835;1.422;0.703;0.96;1;0.678843888;38.78282041;0.940172877
171;210902_#6_100_10_1um_i004.tif:0028-2493;541.44;85.375;28.309;24.352;64.774;0.933;29.06;2489;32.5;50.194;24.805;1.162;0.86;0.951;1;0.853578802;26.25610061;0.966160735
172;210902_#6_100_10_1um_i004.tif:0170-2503;7014.108;333.03;129.621;68.898;135.52;0.795;130.035;2483;148.5;122.932;69.025;1.881;0.532;0.986;1;0.530818626;94.50206176;0.891472189
173;210902_#6_100_10_1um_i004.tif:0112-2477;1913.498;172.716;60.909;39.999;33.898;0.806;68.92;2465;121;30.256;42.531;1.523;0.657;0.958;1;0.61710679;49.35930837;0.897813987
174;210902_#6_100_10_1um_i004.tif:0090-2107;6060.436;317.388;120.901;63.824;162.465;0.756;118.759;2086;81;155.308;71.378;1.894;0.528;0.931;1;0.601032343;87.84296656;0.869493549
175;210902_#6_100_10_1um_i004.tif:0364-1863;1378.211;145.196;51.813;33.868;89.171;0.822;54.753;1860.5;353.5;103.092;32.493;1.53;0.654;0.953;1;0.593446934;41.89024643;0.906375454
176;210902_#6_100_10_1um_i004.tif:0306-1574;3734.705;268.69;113.754;41.802;3.068;0.65;116.767;1551;308.5;12.265;39.688;2.721;0.367;0.977;1;0.339890551;68.95777037;0.806272004
177;210902_#6_100_10_1um_i004.tif:0854-1089;1544.334;167.171;64.495;30.488;68.83;0.694;69.851;1087;868;73.496;34.388;2.115;0.473;0.921;1;0.492305049;44.34306168;0.833325378
362;210902_#6_100_10_1um_i004.tif:0964-0723;3125.585;235.707;98.765;40.294;86.166;0.707;100.833;725;944;94.939;40.881;2.451;0.408;0.984;1;0.405432745;63.0842169;0.840810465
363;210902_#6_100_10_1um_i004.tif:1165-0681;713.716;98.085;33.736;26.936;50.247;0.932;35.472;676;1171.5;53.531;28.525;1.252;0.798;0.928;1;0.80415539;30.14517266;0.965528399
364;210902_#6_100_10_1um_i004.tif:1152-0664;2018.094;176.182;61.092;42.06;59.105;0.817;67.67;654.5;1160.5;48.715;43.528;1.453;0.688;0.956;1;0.643239249;50.69040428;0.903886899
365;210902_#6_100_10_1um_i004.tif:0383-0981;4916.028;264.39;87.097;71.866;78.785;0.884;91.777;979;401;71.075;71.794;1.212;0.825;0.961;1;0.782265709;79.11561952;0.940084909
366;210902_#6_100_10_1um_i004.tif:0280-1115;1655.083;153.005;50.05;42.105;20.488;0.888;56.563;1105;286;37.875;42.168;1.189;0.841;0.961;1;0.745505012;45.90552391;0.942560417
367;210902_#6_100_10_1um_i004.tif:0133-0818;4940.639;262.285;85.923;73.213;112.705;0.902;96.738;809;115;112.62;74.414;1.174;0.852;0.973;1;0.76923236;79.31340965;0.949998761
369;210902_#4_100_30_1um_i002.tif:1637-0939;990.589;117.833;42.192;29.893;27.802;0.897;46.139;932;1643;36.254;31.099;1.411;0.708;0.958;1;0.674028479;35.5141815;0.946857771
370;210902_#4_100_30_1um_i002.tif:1370-0845;682.953;98.275;34.311;25.343;46.957;0.889;38.746;839;1375;39.806;26.142;1.354;0.739;0.957;1;0.674701905;29.48834968;0.942664795
371;210902_#4_100_30_1um_i002.tif:1658-0895;1009.047;117.155;39.97;32.143;148.33;0.924;43.39;887;1654;149.036;32.513;1.243;0.804;0.982;1;0.74932012;35.84352861;0.961169102
372;210902_#4_100_30_1um_i002.tif:1736-1021;978.284;119.569;38.589;32.279;117.294;0.86;41.283;1016;1729;122.735;32.988;1.195;0.836;0.981;1;0.799069835;35.29291536;0.927296905
373;210902_#4_100_30_1um_i002.tif:1667-1154;16415.474;477.561;173.298;120.606;174.469;0.904;175.396;1119;1657;171.87;125.568;1.437;0.696;0.974;1;0.715911423;144.5711958;0.95104878
374;210902_#4_100_30_1um_i002.tif:1761-1385;1599.709;157.963;56.105;36.304;1.25;0.806;62.8;1373;1757;170.91;39.22;1.545;0.647;0.956;1;0.624522293;45.13106202;0.897573564
375;210902_#4_100_30_1um_i002.tif:1668-1041;2239.592;179.394;65.607;43.464;9.888;0.875;71.419;1028;1671;20.323;44.648;1.509;0.662;0.976;1;0.625155771;53.39978557;0.935150418
376;210902_#4_100_30_1um_i002.tif:1627-1123;1661.236;163.289;60.056;35.22;78.21;0.783;66.187;1123;1640;77.005;37.716;1.705;0.586;0.964;1;0.569839999;45.99077482;0.884837805
377;210902_#4_100_30_1um_i002.tif:0871-1189;4405.352;310.524;139.014;40.349;89.065;0.574;141.734;1185;843;94.014;41.69;3.445;0.29;0.951;1;0.294142549;74.89371385;0.757704851
388;210902_#6_100_10_1um_i004.tif:1332-1568;1347.447;141.951;54.084;31.722;108.726;0.84;54.908;1564;1321.667;108.435;32.436;1.705;0.587;0.958;1;0.590733591;41.42007732;0.916689637
389;210902_#6_100_10_1um_i004.tif:1425-1542;713.716;103.355;39.228;23.165;80.19;0.84;39.307;1540;1433;67.751;23.151;1.693;0.591;1.004;1;0.588979062;30.14517266;0.916296773
390;210902_#6_100_10_1um_i004.tif:0226-1848;596.814;90.666;29.805;25.495;152.904;0.912;33.371;1844;221;131.987;25.548;1.169;0.855;0.956;1;0.7655749;27.56605132;0.955168468
391;210902_#6_100_10_1um_i004.tif:0019-1886;769.091;99.688;32.172;30.438;37.116;0.973;37.207;1880;23;36.87;29.766;1.057;0.946;0.969;1;0.800010751;31.29276394;0.986168017
392;210902_#6_100_10_1um_i004.tif:0141-1483;867.534;110.055;37.56;29.409;14.552;0.9;41.059;1476;145;25.017;29.729;1.277;0.783;0.969;1;0.724055627;33.23520115;0.948720765
393;210902_#6_100_10_1um_i004.tif:0121-0566;6060.436;395.439;139.402;55.354;175.589;0.487;156.427;536;121;165.303;71.324;2.518;0.397;0.721;1;0.455957092;87.84296656;0.697874561
394;210902_#6_100_10_1um_i004.tif:1470-0708;2214.982;184.981;63.678;44.288;62.574;0.813;68.247;707;1483;70.907;46.591;1.438;0.696;0.933;1;0.682682023;53.10558043;0.901909393
395;210902_#6_100_10_1um_i004.tif:0496-1786;13172.987;425.799;145.984;114.892;80.02;0.913;154.527;1777;527;71.274;114.102;1.271;0.787;0.986;1;0.738395232;129.5081772;0.955525819
396;210902_#6_100_10_1um_i004.tif:0216-0959;3574.734;221.906;80.078;56.838;11.448;0.912;83.934;943;221;18.97;59.531;1.409;0.71;0.981;1;0.709259656;67.46475147;0.955119589
397;210902_#6_100_10_1um_i004.tif:0259-1094;3088.669;217.967;81.001;48.55;35.408;0.817;86.39;1084;273;50.826;49.374;1.668;0.599;0.953;1;0.571524482;62.71056938;0.9038573
411;210902_#6_100_10_1um_i004.tif:0642-1193;12533.104;541.954;208.891;76.392;116.773;0.536;225.655;1169;604;123.341;92.543;2.734;0.366;0.806;1;0.410108351;126.3235672;0.732270987
412;210902_#6_100_10_1um_i004.tif:0630-1393;922.909;111.213;36.191;32.469;146.205;0.938;39.22;1389;624;124.695;31.382;1.115;0.897;0.977;1;0.800152983;34.27950167;0.968342106
413;210902_#6_100_10_1um_i004.tif:0582-1345;719.869;107.488;40.08;22.868;149.467;0.783;44.372;1337;579;153.435;24.706;1.753;0.571;0.975;1;0.556792572;30.27483572;0.884854137
414;210902_#6_100_10_1um_i004.tif:0391-1039;4183.854;261.662;107.663;49.479;153.28;0.768;109.169;1019;385;158.682;49.268;2.176;0.46;0.981;1;0.451300278;72.98663139;0.876299444
415;210902_#6_100_10_1um_i004.tif:0275-1292;8749.177;410.023;168.348;66.171;37.336;0.654;180.734;1266;302;43.332;67.156;2.544;0.393;0.968;1;0.371573694;105.5452421;0.808686726
416;210902_#6_100_10_1um_i004.tif:0725-1247;3722.4;239.933;89.83;52.761;64.242;0.813;95.07;1244;744;74.876;54.931;1.703;0.587;0.96;1;0.577795309;68.84407659;0.901418501
417;210902_#6_100_10_1um_i004.tif:1108-1192;1150.56;125.418;43.475;33.696;85.504;0.919;44.717;1189;1117;56.31;34.727;1.29;0.775;0.984;1;0.776595031;38.2745149;0.95873746
418;210902_#6_100_10_1um_i004.tif:1333-1268;3365.541;216.484;80.081;53.51;139.692;0.902;81.365;1258;1321;127.569;56.574;1.497;0.668;0.963;1;0.695311252;65.46097991;0.949962739
419;210902_#6_100_10_1um_i004.tif:1180-1259;1347.447;136.171;43.504;39.436;64.869;0.913;47.064;1260;1189;71.565;39.688;1.103;0.907;0.971;1;0.84327724;41.42007732;0.955600022
420;210902_#6_100_10_1um_i004.tif:1250-1073;904.451;110.756;38.931;29.58;70.195;0.927;40.683;1067;1257;52.431;29.766;1.316;0.76;0.97;1;0.731656957;33.9349787;0.962565277
421;210902_#6_100_10_1um_i004.tif:1244-1090;935.214;119.177;38.003;31.333;106.38;0.827;44.372;1088;1236;116.565;32.246;1.213;0.824;0.968;1;0.726719553;34.50726659;0.909636719
422;210902_#6_100_10_1um_i004.tif:0335-0396;3100.974;223.457;92.718;42.584;93.42;0.78;94.779;393;316;96.009;42.168;2.177;0.459;0.987;1;0.444908682;62.83536205;0.883405361
423;210902_#6_100_10_1um_i004.tif:0288-0369;1378.211;155.033;61.571;28.5;88.048;0.721;67.385;369;275;96.34;29.766;2.16;0.463;0.951;1;0.441730355;41.89024643;0.848865019
424;210902_#6_100_10_1um_i004.tif:0440-0434;922.909;112.226;40.414;29.076;60.49;0.921;41.059;430;448;64.983;29.536;1.39;0.719;0.962;1;0.719355074;34.27950167;0.959601435
425;210902_#6_100_10_1um_i004.tif:0329-0360;4700.683;251.115;87.356;68.514;160.508;0.937;91.071;343;320;150.642;71.912;1.275;0.784;0.986;1;0.789625677;77.36339886;0.967860484
426;210902_#6_100_10_1um_i004.tif:0479-0218;1113.643;123.017;40.592;34.932;69.615;0.925;45.738;213;487;49.399;34.727;1.162;0.861;0.992;1;0.759259259;37.65546848;0.961640612
427;210902_#6_100_10_1um_i004.tif:0524-0146;13154.529;438.004;160.174;104.567;127.032;0.862;180.257;126;494;124.346;112.253;1.532;0.653;0.986;1;0.622738645;129.4174119;0.928249036
428;210902_#6_100_10_1um_i004.tif:1082-0105;2073.469;169.803;57.907;45.591;119.526;0.904;64.683;96;1072;122.471;47.129;1.27;0.787;0.974;1;0.728614937;51.38115146;0.950623063
429;210902_#6_100_10_1um_i004.tif:1618-0181;3254.792;209.5;73.483;56.396;82.469;0.932;75.318;179;1604;107.241;57.051;1.303;0.767;0.98;1;0.757468334;64.37491658;0.96534494
478;210902_#4_100_30_1um_i002.tif:0270-0200;596.814;90.408;31.506;24.119;68.572;0.918;33.371;195;275;41.987;24.805;1.306;0.766;0.928;1;0.74331006;27.56605132;0.957894261
479;210902_#4_100_30_1um_i002.tif:0282-0212;1267.462;131.736;42.627;37.859;58.935;0.918;47.389;204;289;42.879;39.403;1.126;0.888;0.947;1;0.831479879;40.17191481;0.958005348
480;210902_#4_100_30_1um_i002.tif:0007-0277;449.149;80.107;25.689;22.262;172.035;0.88;28.282;274;3;127.875;22.324;1.154;0.867;0.901;1;0.789335973;23.91389279;0.93784201
481;210902_#4_100_30_1um_i002.tif:0879-0358;2301.12;179.677;63.199;46.359;172.318;0.896;65.908;346;874;160.201;47.129;1.363;0.734;0.986;1;0.715072525;54.12833806;0.946416009
482;210902_#4_100_30_1um_i002.tif:0736-0624;947.52;126.098;50.192;24.036;87.023;0.749;53.026;621;726;100.784;24.805;2.088;0.479;0.969;1;0.467789386;34.7335563;0.865348263
483;210902_#4_100_30_1um_i002.tif:0769-0605;781.396;101.328;36.712;27.1;84.051;0.956;38.507;603;777;75.069;27.285;1.355;0.738;0.981;1;0.708572467;31.54210341;0.977937395
484;210902_#4_100_30_1um_i002.tif:1289-0585;972.131;114.732;41.337;29.943;94.659;0.928;43.32;583;1281;103.241;29.766;1.38;0.724;0.955;1;0.687119114;35.1817514;0.963347033
485;210902_#4_100_30_1um_i002.tif:1415-0353;1765.832;172.885;73.621;30.539;95.595;0.742;72.953;349;1401;107.819;29.766;2.411;0.415;0.976;1;0.40801612;47.41652804;0.861632971
486;210902_#4_100_30_1um_i002.tif:1439-0289;3900.829;253.002;100.521;49.409;95.282;0.766;108.064;284;1418;99.246;49.609;2.034;0.492;0.974;1;0.459070551;70.47474541;0.875103527
487;210902_#4_100_30_1um_i002.tif:1358-0373;609.12;94.514;29.025;26.72;86.166;0.857;33.094;369;1352;102.995;26.623;1.086;0.921;0.971;1;0.804466066;27.84880018;0.925678588
488;210902_#4_100_30_1um_i002.tif:1747-0864;3076.363;234.014;78.569;49.853;134.613;0.706;84.482;851;1738;139.764;51.048;1.576;0.635;0.897;1;0.604247059;62.5855177;0.840198461
489;210902_#4_100_30_1um_i002.tif:1669-0873;1698.153;153.956;55.353;39.061;106.324;0.9;57.266;867;1658;107.65;39.688;1.417;0.706;0.984;1;0.693046485;46.49898443;0.948848164
490;210902_#4_100_30_1um_i002.tif:1466-0843;1630.473;146.994;50.558;41.061;10.657;0.948;52.735;835;1474;41.186;39.688;1.231;0.812;0.993;1;0.752593154;45.56295316;0.973782868
491;210902_#4_100_30_1um_i002.tif:1540-0661;879.84;110.191;37.138;30.165;99.641;0.911;41.059;656;1533;115.017;29.766;1.231;0.812;0.979;1;0.72495677;33.47009234;0.954246683
492;210902_#4_100_30_1um_i002.tif:1551-0680;806.007;106.159;37.776;27.167;75.79;0.899;40.379;680;1559;79.38;27.285;1.391;0.719;0.946;1;0.675722529;32.03498066;0.948020044
519;210902_#4_100_30_1um_i002.tif:0044-2294;769.091;102.828;36.35;26.939;97.264;0.914;38.825;2291;37;116.565;24.805;1.349;0.741;0.984;1;0.638892466;31.29276394;0.956053967
520;210902_#4_100_30_1um_i002.tif:0027-2273;1125.949;123.522;41.183;34.811;142.921;0.927;42.676;2267;20;144.462;34.607;1.183;0.845;0.976;1;0.810924173;37.86294748;0.962986008
